Build Type,Date, Time, Application,Environment,Release,Publish Type,App Job Name, App Job Build Number,Spinner Job Name, Spinner Job Build Number,App Job Duration,Spinner Job Duration,Total Execution,Total Time (In mins.secs)
,6/30/2016,15:04:24,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,333,PLM-WINDPLM-DB,297,49 mins 59 secs,2 mins 2 secs,52 mins 2 secs,52.03
,6/30/2016,15:16:25,ENERGYPLM,QA1,Release_6_0_80,app,PLM-ENERGYPLM-APP,246,,,15 mins 52 secs,,15 mins 52 secs,15.87
,6/30/2016,16:34:33,ENERGYPLM,QA1,Release_6_0_80,db,PLM-ENERGYPLM-APP,247,PLM-ENERGYPLM-DB,187,8 mins 27 secs,0 mins 43 secs,9 mins 10 secs,9.17
,7/1/2016,0:01:49,WINDPLM,DEV3,wind_dev_4_3_IB,db,PLM-WINDPLM-APP,334,PLM-WINDPLM-DB,298,16 mins 6 secs,0 mins 51 secs,16 mins 57 secs,16.95
,7/1/2016,3:19:30,ENERGYPLM,QA2,Release_6_0_80,db,PLM-ENERGYPLM-APP,248,PLM-ENERGYPLM-DB,188,9 mins 56 secs,0 mins 43 secs,10 mins 40 secs,10.67
,7/1/2016,4:38:12,WINDPLM,DEV3,wind_dev_4_3_IB,db,PLM-WINDPLM-APP,335,PLM-WINDPLM-DB,299,31 mins 27 secs,2 mins 1 secs,33 mins 29 secs,33.48
,7/1/2016,5:00:05,WINDPLM,DEV,wind_dev_4_2_30,all,PLM-WINDPLM-APP,336,PLM-WINDPLM-DB,300,12 mins 25 secs,0 mins 36 secs,13 mins 2 secs,13.03
,7/1/2016,8:04:45,WINDPLM,DEV4,wind_dev_4_4,all,PLM-WINDPLM-APP,338,PLM-WINDPLM-DB,301,61 mins 19 secs,1 mins 58 secs,63 mins 17 secs,63.28
,7/1/2016,8:07:15,ENERGYPLM,QA2,Release_6_0_80,db,PLM-ENERGYPLM-APP,251,PLM-ENERGYPLM-DB,189,9 mins 9 secs,0 mins 43 secs,9 mins 53 secs,9.88
,7/1/2016,8:48:21,WINDPLM,QA2,Release_4_4,app,PLM-WINDPLM-APP,339,,,34 mins 39 secs,,34 mins 39 secs,34.65
,7/1/2016,9:17:16,WINDPLM,DEV3,wind_dev_4_3_IB,db,PLM-WINDPLM-APP,340,PLM-WINDPLM-DB,302,14 mins 53 secs,0 mins 38 secs,15 mins 31 secs,15.52
